Persons Place of Usual Residence,Western Australia,44,Full-time student,560
Persons Place of Usual Residence,Western Australia,44,Part-time student,1389
Persons Place of Usual Residence,Western Australia,44,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",18
Persons Place of Usual Residence,Western Australia,44,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2812
Persons Place of Usual Residence,Western Australia,44,Total,36507
Persons Place of Usual Residence,Western Australia,45,Not attending,32491
Persons Place of Usual Residence,Western Australia,45,Full-time student,524
Persons Place of Usual Residence,Western Australia,45,Part-time student,1305
Persons Place of Usual Residence,Western Australia,45,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",25
Persons Place of Usual Residence,Western Australia,45,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2751
Persons Place of Usual Residence,Western Australia,45,Total,37089
Persons Place of Usual Residence,Western Australia,46,Not attending,30608
Persons Place of Usual Residence,Western Australia,46,Full-time student,441
Persons Place of Usual Residence,Western Australia,46,Part-time student,1138
Persons Place of Usual Residence,Western Australia,46,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",19
Persons Place of Usual Residence,Western Australia,46,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2596
Persons Place of Usual Residence,Western Australia,46,Total,34804
Persons Place of Usual Residence,Western Australia,47,Not attending,30806
Persons Place of Usual Residence,Western Australia,47,Full-time student,400
Persons Place of Usual Residence,Western Australia,47,Part-time student,1031
Persons Place of Usual Residence,Western Australia,47,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",15
Persons Place of Usual Residence,Western Australia,47,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2568
Persons Place of Usual Residence,Western Australia,47,Total,34832
Persons Place of Usual Residence,Western Australia,48,Not attending,29548
Persons Place of Usual Residence,Western Australia,48,Full-time student,383
Persons Place of Usual Residence,Western Australia,48,Part-time student,958
Persons Place of Usual Residence,Western Australia,48,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",12
Persons Place of Usual Residence,Western Australia,48,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2386
Persons Place of Usual Residence,Western Australia,48,Total,33294
Persons Place of Usual Residence,Western Australia,49,Not attending,28774
Persons Place of Usual Residence,Western Australia,49,Full-time student,354
Persons Place of Usual Residence,Western Australia,49,Part-time student,943
Persons Place of Usual Residence,Western Australia,49,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",15
Persons Place of Usual Residence,Western Australia,49,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2408
Persons Place of Usual Residence,Western Australia,49,Total,32498
Persons Place of Usual Residence,Western Australia,50,Not attending,28844
Persons Place of Usual Residence,Western Australia,50,Full-time student,279
Persons Place of Usual Residence,Western Australia,50,Part-time student,829
Persons Place of Usual Residence,Western Australia,50,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",18
Persons Place of Usual Residence,Western Australia,50,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2429
Persons Place of Usual Residence,Western Australia,50,Total,32405
Persons Place of Usual Residence,Western Australia,51,Not attending,28792
Persons Place of Usual Residence,Western Australia,51,Full-time student,269
Persons Place of Usual Residence,Western Australia,51,Part-time student,718
Persons Place of Usual Residence,Western Australia,51,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",16
Persons Place of Usual Residence,Western Australia,51,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2373
Persons Place of Usual Residence,Western Australia,51,Total,32175
Persons Place of Usual Residence,Western Australia,52,Not attending,29408
Persons Place of Usual Residence,Western Australia,52,Full-time student,284
Persons Place of Usual Residence,Western Australia,52,Part-time student,706
Persons Place of Usual Residence,Western Australia,52,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",22
Persons Place of Usual Residence,Western Australia,52,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2346
Persons Place of Usual Residence,Western Australia,52,Total,32763
Persons Place of Usual Residence,Western Australia,53,Not attending,29475
Persons Place of Usual Residence,Western Australia,53,Full-time student,249
Persons Place of Usual Residence,Western Australia,53,Part-time student,663
Persons Place of Usual Residence,Western Australia,53,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",18
Persons Place of Usual Residence,Western Australia,53,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2472
Persons Place of Usual Residence,Western Australia,53,Total,32878
Persons Place of Usual Residence,Western Australia,54,Not attending,29057
Persons Place of Usual Residence,Western Australia,54,Full-time student,204
Persons Place of Usual Residence,Western Australia,54,Part-time student,559
Persons Place of Usual Residence,Western Australia,54,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",26
Persons Place of Usual Residence,Western Australia,54,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2381
Persons Place of Usual Residence,Western Australia,54,Total,32223
Persons Place of Usual Residence,Western Australia,55,Not attending,28829
Persons Place of Usual Residence,Western Australia,55,Full-time student,183
Persons Place of Usual Residence,Western Australia,55,Part-time student,561
Persons Place of Usual Residence,Western Australia,55,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",11
Persons Place of Usual Residence,Western Australia,55,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2358
Persons Place of Usual Residence,Western Australia,55,Total,31946
Persons Place of Usual Residence,Western Australia,56,Not attending,27836
Persons Place of Usual Residence,Western Australia,56,Full-time student,183
Persons Place of Usual Residence,Western Australia,56,Part-time student,487
Persons Place of Usual Residence,Western Australia,56,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",12
Persons Place of Usual Residence,Western Australia,56,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2317
Persons Place of Usual Residence,Western Australia,56,Total,30835
Persons Place of Usual Residence,Western Australia,57,Not attending,27034
Persons Place of Usual Residence,Western Australia,57,Full-time student,172
Persons Place of Usual Residence,Western Australia,57,Part-time student,422
Persons Place of Usual Residence,Western Australia,57,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",13
Persons Place of Usual Residence,Western Australia,57,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2194
Persons Place of Usual Residence,Western Australia,57,Total,29836
Persons Place of Usual Residence,Western Australia,58,Not attending,26351
Persons Place of Usual Residence,Western Australia,58,Full-time student,135
Persons Place of Usual Residence,Western Australia,58,Part-time student,371
Persons Place of Usual Residence,Western Australia,58,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",13
Persons Place of Usual Residence,Western Australia,58,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2109
Persons Place of Usual Residence,Western Australia,58,Total,28984
Persons Place of Usual Residence,Western Australia,59,Not attending,25781
Persons Place of Usual Residence,Western Australia,59,Full-time student,122
Persons Place of Usual Residence,Western Australia,59,Part-time student,292
Persons Place of Usual Residence,Western Australia,59,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",8
Persons Place of Usual Residence,Western Australia,59,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2093
Persons Place of Usual Residence,Western Australia,59,Total,28296
Persons Place of Usual Residence,Western Australia,60,Not attending,25843
Persons Place of Usual Residence,Western Australia,60,Full-time student,85
Persons Place of Usual Residence,Western Australia,60,Part-time student,320
Persons Place of Usual Residence,Western Australia,60,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",17
Persons Place of Usual Residence,Western Australia,60,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2109
Persons Place of Usual Residence,Western Australia,60,Total,28373
Persons Place of Usual Residence,Western Australia,61,Not attending,24443
Persons Place of Usual Residence,Western Australia,61,Full-time student,97
Persons Place of Usual Residence,Western Australia,61,Part-time student,242
Persons Place of Usual Residence,Western Australia,61,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",12
Persons Place of Usual Residence,Western Australia,61,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,2033
Persons Place of Usual Residence,Western Australia,61,Total,26834
Persons Place of Usual Residence,Western Australia,62,Not attending,23941
Persons Place of Usual Residence,Western Australia,62,Full-time student,93
Persons Place of Usual Residence,Western Australia,62,Part-time student,233
Persons Place of Usual Residence,Western Australia,62,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",15
Persons Place of Usual Residence,Western Australia,62,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1944
Persons Place of Usual Residence,Western Australia,62,Total,26223
Persons Place of Usual Residence,Western Australia,63,Not attending,23513
Persons Place of Usual Residence,Western Australia,63,Full-time student,83
Persons Place of Usual Residence,Western Australia,63,Part-time student,172
Persons Place of Usual Residence,Western Australia,63,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",10
Persons Place of Usual Residence,Western Australia,63,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1908
Persons Place of Usual Residence,Western Australia,63,Total,25676
Persons Place of Usual Residence,Western Australia,64,Not attending,22971
Persons Place of Usual Residence,Western Australia,64,Full-time student,63
Persons Place of Usual Residence,Western Australia,64,Part-time student,184
Persons Place of Usual Residence,Western Australia,64,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",13
Persons Place of Usual Residence,Western Australia,64,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1815
Persons Place of Usual Residence,Western Australia,64,Total,25042
Persons Place of Usual Residence,Western Australia,65,Not attending,22516
Persons Place of Usual Residence,Western Australia,65,Full-time student,52
Persons Place of Usual Residence,Western Australia,65,Part-time student,117
Persons Place of Usual Residence,Western Australia,65,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",13
Persons Place of Usual Residence,Western Australia,65,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1861
Persons Place of Usual Residence,Western Australia,65,Total,24569
Persons Place of Usual Residence,Western Australia,66,Not attending,21497
Persons Place of Usual Residence,Western Australia,66,Full-time student,56
Persons Place of Usual Residence,Western Australia,66,Part-time student,140
Persons Place of Usual Residence,Western Australia,66,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",5
Persons Place of Usual Residence,Western Australia,66,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1739
Persons Place of Usual Residence,Western Australia,66,Total,23443
Persons Place of Usual Residence,Western Australia,67,Not attending,20824
Persons Place of Usual Residence,Western Australia,67,Full-time student,39
Persons Place of Usual Residence,Western Australia,67,Part-time student,87
Persons Place of Usual Residence,Western Australia,67,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",15
Persons Place of Usual Residence,Western Australia,67,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1745
Persons Place of Usual Residence,Western Australia,67,Total,22712
Persons Place of Usual Residence,Western Australia,68,Not attending,20616
Persons Place of Usual Residence,Western Australia,68,Full-time student,51
Persons Place of Usual Residence,Western Australia,68,Part-time student,85
Persons Place of Usual Residence,Western Australia,68,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",20
Persons Place of Usual Residence,Western Australia,68,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1823
Persons Place of Usual Residence,Western Australia,68,Total,22596
Persons Place of Usual Residence,Western Australia,69,Not attending,21503
Persons Place of Usual Residence,Western Australia,69,Full-time student,42
Persons Place of Usual Residence,Western Australia,69,Part-time student,89
Persons Place of Usual Residence,Western Australia,69,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",12
Persons Place of Usual Residence,Western Australia,69,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1788
Persons Place of Usual Residence,Western Australia,69,Total,23431
Persons Place of Usual Residence,Western Australia,70,Not attending,16799
Persons Place of Usual Residence,Western Australia,70,Full-time student,47
Persons Place of Usual Residence,Western Australia,70,Part-time student,62
Persons Place of Usual Residence,Western Australia,70,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",10
Persons Place of Usual Residence,Western Australia,70,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1490
Persons Place of Usual Residence,Western Australia,70,Total,18393
Persons Place of Usual Residence,Western Australia,71,Not attending,15765
Persons Place of Usual Residence,Western Australia,71,Full-time student,32
Persons Place of Usual Residence,Western Australia,71,Part-time student,57
Persons Place of Usual Residence,Western Australia,71,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",12
Persons Place of Usual Residence,Western Australia,71,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1440
Persons Place of Usual Residence,Western Australia,71,Total,17308
Persons Place of Usual Residence,Western Australia,72,Not attending,15571
Persons Place of Usual Residence,Western Australia,72,Full-time student,29
Persons Place of Usual Residence,Western Australia,72,Part-time student,51
Persons Place of Usual Residence,Western Australia,72,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",7
Persons Place of Usual Residence,Western Australia,72,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1463
Persons Place of Usual Residence,Western Australia,72,Total,17121
Persons Place of Usual Residence,Western Australia,73,Not attending,13603
Persons Place of Usual Residence,Western Australia,73,Full-time student,20
Persons Place of Usual Residence,Western Australia,73,Part-time student,53
Persons Place of Usual Residence,Western Australia,73,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",18
Persons Place of Usual Residence,Western Australia,73,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1279
Persons Place of Usual Residence,Western Australia,73,Total,14974
Persons Place of Usual Residence,Western Australia,74,Not attending,13618
Persons Place of Usual Residence,Western Australia,74,Full-time student,13
Persons Place of Usual Residence,Western Australia,74,Part-time student,53
Persons Place of Usual Residence,Western Australia,74,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",11
Persons Place of Usual Residence,Western Australia,74,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1424
Persons Place of Usual Residence,Western Australia,74,Total,15117
Persons Place of Usual Residence,Western Australia,75,Not attending,12295
Persons Place of Usual Residence,Western Australia,75,Full-time student,16
Persons Place of Usual Residence,Western Australia,75,Part-time student,35
Persons Place of Usual Residence,Western Australia,75,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",7
Persons Place of Usual Residence,Western Australia,75,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1274
Persons Place of Usual Residence,Western Australia,75,Total,13630
Persons Place of Usual Residence,Western Australia,76,Not attending,11702
Persons Place of Usual Residence,Western Australia,76,Full-time student,15
Persons Place of Usual Residence,Western Australia,76,Part-time student,41
Persons Place of Usual Residence,Western Australia,76,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",6
Persons Place of Usual Residence,Western Australia,76,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1316
Persons Place of Usual Residence,Western Australia,76,Total,13079
Persons Place of Usual Residence,Western Australia,77,Not attending,11060
Persons Place of Usual Residence,Western Australia,77,Full-time student,18
Persons Place of Usual Residence,Western Australia,77,Part-time student,26
Persons Place of Usual Residence,Western Australia,77,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",13
Persons Place of Usual Residence,Western Australia,77,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1277
Persons Place of Usual Residence,Western Australia,77,Total,12397
Persons Place of Usual Residence,Western Australia,78,Not attending,10408
Persons Place of Usual Residence,Western Australia,78,Full-time student,12
Persons Place of Usual Residence,Western Australia,78,Part-time student,20
Persons Place of Usual Residence,Western Australia,78,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",8
Persons Place of Usual Residence,Western Australia,78,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1236
Persons Place of Usual Residence,Western Australia,78,Total,11685
Persons Place of Usual Residence,Western Australia,79,Not attending,9471
Persons Place of Usual Residence,Western Australia,79,Full-time student,17
Persons Place of Usual Residence,Western Australia,79,Part-time student,25
Persons Place of Usual Residence,Western Australia,79,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",9
Persons Place of Usual Residence,Western Australia,79,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1203
Persons Place of Usual Residence,Western Australia,79,Total,10714
Persons Place of Usual Residence,Western Australia,80,Not attending,8766
Persons Place of Usual Residence,Western Australia,80,Full-time student,13
Persons Place of Usual Residence,Western Australia,80,Part-time student,11
Persons Place of Usual Residence,Western Australia,80,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",8
Persons Place of Usual Residence,Western Australia,80,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1195
Persons Place of Usual Residence,Western Australia,80,Total,9994
Persons Place of Usual Residence,Western Australia,81,Not attending,8106
Persons Place of Usual Residence,Western Australia,81,Full-time student,13
Persons Place of Usual Residence,Western Australia,81,Part-time student,25
Persons Place of Usual Residence,Western Australia,81,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",13
Persons Place of Usual Residence,Western Australia,81,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1130
Persons Place of Usual Residence,Western Australia,81,Total,9285
Persons Place of Usual Residence,Western Australia,82,Not attending,7116
Persons Place of Usual Residence,Western Australia,82,Full-time student,13
Persons Place of Usual Residence,Western Australia,82,Part-time student,19
Persons Place of Usual Residence,Western Australia,82,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",7
Persons Place of Usual Residence,Western Australia,82,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1050
Persons Place of Usual Residence,Western Australia,82,Total,8206
Persons Place of Usual Residence,Western Australia,83,Not attending,6838
Persons Place of Usual Residence,Western Australia,83,Full-time student,13
Persons Place of Usual Residence,Western Australia,83,Part-time student,9
Persons Place of Usual Residence,Western Australia,83,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",7
Persons Place of Usual Residence,Western Australia,83,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,1035
Persons Place of Usual Residence,Western Australia,83,Total,7896
Persons Place of Usual Residence,Western Australia,84,Not attending,6223
Persons Place of Usual Residence,Western Australia,84,Full-time student,17
Persons Place of Usual Residence,Western Australia,84,Part-time student,11
Persons Place of Usual Residence,Western Australia,84,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",6
Persons Place of Usual Residence,Western Australia,84,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,953
Persons Place of Usual Residence,Western Australia,84,Total,7209
Persons Place of Usual Residence,Western Australia,85,Not attending,5851
Persons Place of Usual Residence,Western Australia,85,Full-time student,9
Persons Place of Usual Residence,Western Australia,85,Part-time student,11
Persons Place of Usual Residence,Western Australia,85,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",11
Persons Place of Usual Residence,Western Australia,85,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,955
Persons Place of Usual Residence,Western Australia,85,Total,6831
Persons Place of Usual Residence,Western Australia,86,Not attending,5253
Persons Place of Usual Residence,Western Australia,86,Full-time student,9
Persons Place of Usual Residence,Western Australia,86,Part-time student,6
Persons Place of Usual Residence,Western Australia,86,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",4
Persons Place of Usual Residence,Western Australia,86,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,892
Persons Place of Usual Residence,Western Australia,86,Total,6167
Persons Place of Usual Residence,Western Australia,87,Not attending,4428
Persons Place of Usual Residence,Western Australia,87,Full-time student,7
Persons Place of Usual Residence,Western Australia,87,Part-time student,4
Persons Place of Usual Residence,Western Australia,87,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",3
Persons Place of Usual Residence,Western Australia,87,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,807
Persons Place of Usual Residence,Western Australia,87,Total,5251
Persons Place of Usual Residence,Western Australia,88,Not attending,4016
Persons Place of Usual Residence,Western Australia,88,Full-time student,12
Persons Place of Usual Residence,Western Australia,88,Part-time student,5
Persons Place of Usual Residence,Western Australia,88,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",5
Persons Place of Usual Residence,Western Australia,88,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,782
Persons Place of Usual Residence,Western Australia,88,Total,4819
Persons Place of Usual Residence,Western Australia,89,Not attending,3413
Persons Place of Usual Residence,Western Australia,89,Full-time student,9
Persons Place of Usual Residence,Western Australia,89,Part-time student,4
Persons Place of Usual Residence,Western Australia,89,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",4
Persons Place of Usual Residence,Western Australia,89,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,682
Persons Place of Usual Residence,Western Australia,89,Total,4112
Persons Place of Usual Residence,Western Australia,90,Not attending,2867
Persons Place of Usual Residence,Western Australia,90,Full-time student,8
Persons Place of Usual Residence,Western Australia,90,Part-time student,6
Persons Place of Usual Residence,Western Australia,90,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Western Australia,90,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,624
Persons Place of Usual Residence,Western Australia,90,Total,3508
Persons Place of Usual Residence,Western Australia,91,Not attending,2374
Persons Place of Usual Residence,Western Australia,91,Full-time student,0
Persons Place of Usual Residence,Western Australia,91,Part-time student,0
Persons Place of Usual Residence,Western Australia,91,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Western Australia,91,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,528
Persons Place of Usual Residence,Western Australia,91,Total,2909
Persons Place of Usual Residence,Western Australia,92,Not attending,1898
Persons Place of Usual Residence,Western Australia,92,Full-time student,6
Persons Place of Usual Residence,Western Australia,92,Part-time student,0
Persons Place of Usual Residence,Western Australia,92,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Western Australia,92,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,426
Persons Place of Usual Residence,Western Australia,92,Total,2330
Persons Place of Usual Residence,Western Australia,93,Not attending,1504
Persons Place of Usual Residence,Western Australia,93,Full-time student,5
Persons Place of Usual Residence,Western Australia,93,Part-time student,0
Persons Place of Usual Residence,Western Australia,93,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Western Australia,93,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,339
Persons Place of Usual Residence,Western Australia,93,Total,1851
Persons Place of Usual Residence,Western Australia,94,Not attending,1142
Persons Place of Usual Residence,Western Australia,94,Full-time student,3
Persons Place of Usual Residence,Western Australia,94,Part-time student,0
Persons Place of Usual Residence,Western Australia,94,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Western Australia,94,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,298
Persons Place of Usual Residence,Western Australia,94,Total,1449
Persons Place of Usual Residence,Western Australia,95,Not attending,876
Persons Place of Usual Residence,Western Australia,95,Full-time student,0
Persons Place of Usual Residence,Western Australia,95,Part-time student,0
Persons Place of Usual Residence,Western Australia,95,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Western Australia,95,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,230
Persons Place of Usual Residence,Western Australia,95,Total,1107
Persons Place of Usual Residence,Western Australia,96,Not attending,639
Persons Place of Usual Residence,Western Australia,96,Full-time student,0
Persons Place of Usual Residence,Western Australia,96,Part-time student,0
Persons Place of Usual Residence,Western Australia,96,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Western Australia,96,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,194
Persons Place of Usual Residence,Western Australia,96,Total,835
Persons Place of Usual Residence,Western Australia,97,Not attending,352
Persons Place of Usual Residence,Western Australia,97,Full-time student,0
Persons Place of Usual Residence,Western Australia,97,Part-time student,0
Persons Place of Usual Residence,Western Australia,97,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Western Australia,97,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,85
Persons Place of Usual Residence,Western Australia,97,Total,440
Persons Place of Usual Residence,Western Australia,98,Not attending,283
Persons Place of Usual Residence,Western Australia,98,Full-time student,3
Persons Place of Usual Residence,Western Australia,98,Part-time student,0
Persons Place of Usual Residence,Western Australia,98,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Western Australia,98,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,89
Persons Place of Usual Residence,Western Australia,98,Total,376
Persons Place of Usual Residence,Western Australia,99,Not attending,173
Persons Place of Usual Residence,Western Australia,99,Full-time student,0
Persons Place of Usual Residence,Western Australia,99,Part-time student,0
Persons Place of Usual Residence,Western Australia,99,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Western Australia,99,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,56
Persons Place of Usual Residence,Western Australia,99,Total,232
Persons Place of Usual Residence,Western Australia,100,Not attending,77
Persons Place of Usual Residence,Western Australia,100,Full-time student,0
Persons Place of Usual Residence,Western Australia,100,Part-time student,0
Persons Place of Usual Residence,Western Australia,100,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Western Australia,100,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,19
Persons Place of Usual Residence,Western Australia,100,Total,92
Persons Place of Usual Residence,Western Australia,101,Not attending,38
Persons Place of Usual Residence,Western Australia,101,Full-time student,0
Persons Place of Usual Residence,Western Australia,101,Part-time student,0
Persons Place of Usual Residence,Western Australia,101,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Western Australia,101,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,6
Persons Place of Usual Residence,Western Australia,101,Total,46
Persons Place of Usual Residence,Western Australia,102,Not attending,15
Persons Place of Usual Residence,Western Australia,102,Full-time student,0
Persons Place of Usual Residence,Western Australia,102,Part-time student,0
Persons Place of Usual Residence,Western Australia,102,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Western Australia,102,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,3
Persons Place of Usual Residence,Western Australia,102,Total,23
Persons Place of Usual Residence,Western Australia,103,Not attending,11
Persons Place of Usual Residence,Western Australia,103,Full-time student,0
Persons Place of Usual Residence,Western Australia,103,Part-time student,0
Persons Place of Usual Residence,Western Australia,103,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Western Australia,103,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,3
Persons Place of Usual Residence,Western Australia,103,Total,18
Persons Place of Usual Residence,Western Australia,104,Not attending,6
Persons Place of Usual Residence,Western Australia,104,Full-time student,0
Persons Place of Usual Residence,Western Australia,104,Part-time student,0
Persons Place of Usual Residence,Western Australia,104,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Western Australia,104,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,6
Persons Place of Usual Residence,Western Australia,104,Total,11
Persons Place of Usual Residence,Western Australia,105,Not attending,5
Persons Place of Usual Residence,Western Australia,105,Full-time student,0
Persons Place of Usual Residence,Western Australia,105,Part-time student,0
Persons Place of Usual Residence,Western Australia,105,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
Persons Place of Usual Residence,Western Australia,105,Both not stated - both institution (TYPP) and full-time/part-time status (STUP) not stated,0
Persons Place of Usual Residence,Western Australia,105,Total,5
Persons Place of Usual Residence,Western Australia,106,Not attending,9
Persons Place of Usual Residence,Western Australia,106,Full-time student,0
Persons Place of Usual Residence,Western Australia,106,Part-time student,0
Persons Place of Usual Residence,Western Australia,106,"Institution (TYPP) stated, full-time/part-time status (STUP) not stated",0
