DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2017-Q1,7748,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2017-Q2,7815,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2017-Q3,7902,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2017-Q4,7943,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2018-Q1,8039,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2018-Q2,8102,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2018-Q3,8150,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2018-Q4,8141,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2019-Q1,8202,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2019-Q2,8294,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2019-Q3,8361,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2019-Q4,8436,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2020-Q1,8584,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2020-Q2,8653,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2020-Q3,8751,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2020-Q4,8826,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2021-Q1,8901,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2021-Q2,8937,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A65: 65-69,7: Northern Territory,Q: Quarterly,2021-Q3,8963,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2013-Q4,17705,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2014-Q1,17728,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2014-Q2,17728,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2014-Q3,17809,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2014-Q4,17801,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2015-Q1,17917,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2015-Q2,17979,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2015-Q3,18023,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2015-Q4,18088,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2016-Q1,18175,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2016-Q2,18238,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2016-Q3,18333,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2016-Q4,18366,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2017-Q1,18429,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2017-Q2,18487,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2017-Q3,18492,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2017-Q4,18402,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2018-Q1,18378,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2018-Q2,18338,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2018-Q3,18310,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2018-Q4,18167,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2019-Q1,18128,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2019-Q2,18089,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2019-Q3,18029,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2019-Q4,17886,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2020-Q1,17882,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2020-Q2,17805,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2020-Q3,17826,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2020-Q4,17784,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2021-Q1,17776,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2021-Q2,17738,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,7: Northern Territory,Q: Quarterly,2021-Q3,17643,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2013-Q4,31856,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2014-Q1,32035,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2014-Q2,32199,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2014-Q3,32225,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2014-Q4,32265,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2015-Q1,32335,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2015-Q2,32389,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2015-Q3,32397,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2015-Q4,32370,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2016-Q1,32423,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2016-Q2,32479,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2016-Q3,32424,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2016-Q4,32383,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2017-Q1,32321,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2017-Q2,32280,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2017-Q3,32213,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2017-Q4,32161,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2018-Q1,32074,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2018-Q2,32036,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2018-Q3,31972,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2018-Q4,31894,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2019-Q1,31854,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2019-Q2,31789,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2019-Q3,31795,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2019-Q4,31786,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2020-Q1,31758,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2020-Q2,31701,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2020-Q3,31628,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2020-Q4,31577,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2021-Q1,31566,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2021-Q2,31483,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A59: 5-9,6: Tasmania,Q: Quarterly,2021-Q3,31349,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2013-Q4,15612,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2014-Q1,15654,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2014-Q2,15684,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2014-Q3,15689,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2014-Q4,15670,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2015-Q1,15625,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2015-Q2,15619,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2015-Q3,15606,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2015-Q4,15591,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2016-Q1,15630,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2016-Q2,15629,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2016-Q3,15631,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2016-Q4,15588,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2017-Q1,15551,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2017-Q2,15562,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2017-Q3,15536,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2017-Q4,15505,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2018-Q1,15432,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2018-Q2,15392,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2018-Q3,15384,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2018-Q4,15325,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2019-Q1,15352,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2019-Q2,15377,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2019-Q3,15405,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2019-Q4,15412,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2020-Q1,15453,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2020-Q2,15506,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2020-Q3,15570,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2020-Q4,15623,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2021-Q1,15657,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2021-Q2,15708,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,7: Northern Territory,Q: Quarterly,2021-Q3,15750,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2013-Q4,363065,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2014-Q1,365530,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2014-Q2,365291,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2014-Q3,367004,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2014-Q4,366943,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2015-Q1,368998,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2015-Q2,368010,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2015-Q3,369915,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2015-Q4,370055,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2016-Q1,372727,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2016-Q2,371797,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2016-Q3,373419,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2016-Q4,372984,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2017-Q1,375686,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2017-Q2,374180,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2017-Q3,376005,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2017-Q4,375275,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2018-Q1,378238,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2018-Q2,377180,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2018-Q3,379263,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2018-Q4,379066,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2019-Q1,382889,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2019-Q2,381207,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2019-Q3,382148,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2019-Q4,379342,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2020-Q1,380319,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2020-Q2,376768,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2020-Q3,374020,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2020-Q4,370881,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2021-Q1,369873,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2021-Q2,368877,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,2: Victoria,Q: Quarterly,2021-Q3,369842,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2013-Q4,1554339,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2014-Q1,1558079,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2014-Q2,1561634,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2014-Q3,1561342,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2014-Q4,1560990,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2015-Q1,1560608,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2015-Q2,1559927,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2015-Q3,1556660,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2015-Q4,1553632,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2016-Q1,1551044,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2016-Q2,1548476,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2016-Q3,1545274,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2016-Q4,1542107,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2017-Q1,1538955,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2017-Q2,1535714,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2017-Q3,1534317,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2017-Q4,1532025,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2018-Q1,1530473,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2018-Q2,1528886,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2018-Q3,1530623,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2018-Q4,1532514,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2019-Q1,1534169,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A50: 50-54,AUS: Australia,Q: Quarterly,2019-Q2,1535799,PSNS: Persons,,
